url,title,author,price,save,pages,description,size,publisher,language,text_to_speech,x_ray,lending,customer_reviews,stars
http://www.amazon.com/Moscow-Rules-Gabriel-Allon-Daniel-ebook/dp/B0010SEMSM,Moscow Rules (Gabriel Allon) [Kindle Edition],Daniel Silva,7.99,2,449,"Daniel silva has hit the top with his new gabriel allon novel... A #1 New York Times bestseller! The death of a journalist leads Israeli spy Gabriel Allon to Russia, where he finds that, in terms of spycraft, even he has something to learn if he wants to prevent a former KGB colonel from delivering Russia's most sophisticated weapons to al-Qaeda.",big,Signet; Reprint edition,English,Enabled,Enabled,Not Enabled,251,4
http://www.amazon.com/The-Drop-Harry-Bosch-Novel-ebook/dp/B004RCNGT4,The Drop (A Harry Bosch Novel) [Kindle Edition],Michael Connelly,7.99,2,401,"Harry Bosch has been given three years before he must retire from the LAPD, and he wants cases more fiercely than ever. In one morning, he gets two. DNA from a 1989 rape and murder matches a 29-year-old convicted rapist. Was he an eight-year-old killer or has something gone terribly wrong in the new Regional Crime Lab? The latter possibility could compromise all of the lab's DNA cases currently in court. Then Bosch and his partner are called to a death scene fraught with internal politics. Councilman Irvin Irving's son jumped or was pushed from a window at the Chateau Marmont. Irving, Bosch's longtime nemesis, has demanded that Harry handle the investigation. Relentlessly pursuing both cases, Bosch makes two chilling discoveries: a killer operating unknown in the city for as many as three decades, and a political conspiracy that goes back into the dark history of the police department.",big,"Little, Brown and Company; 1 edition",English,Not enabled,Enabled,Not Enabled,1385,4
http://www.amazon.com/Zero-Day-David-Baldacci-ebook/dp/B004TI5N38,Zero Day [Kindle Edition],David Baldacci,5.99,4,457,"From David Baldacci--the modern master of the thriller and #1 worldwide bestselling novelist-comes a new hero: a lone Army Special Agent taking on the toughest crimes facing the nation. And Zero Day is where it all begins.... John Puller is a combat veteran and the best military investigator in the U.S. Army's Criminal Investigation Division. His father was an Army fighting legend, and his brother is serving a life sentence for treason in a federal military prison. Puller has an indomitable spirit and an unstoppable drive to find the truth. Now, Puller is called out on a case in a remote, rural area in West Virginia coal country far from any military outpost. Someone has stumbled onto a brutal crime scene, a family slaughtered. The local homicide detective, a headstrong woman with personal demons of her own, joins forces with Puller in the investigation. As Puller digs through deception after deception, he realizes that absolutely nothing he's seen in this small town, and no one in it, are what they seem. Facing a potential conspiracy that reaches far beyond the hills of West Virginia, he is one man on the hunt for justice against an overwhelming force. David Baldacci is one of the world's favorite storytellers. His books are published in over 45 languages and in more than 80 countries, with over 110 million copies in print. David Baldacci is also the cofounder, along with his wife, of the Wish You Well Foundation, a nonprofit organization dedicated to supporting literacy efforts across America.",big,Grand Central Publishing,English,Not enabled,Enabled,Not Enabled,1107,4
http://www.amazon.com/The-Detachment-John-Rain-Thrillers-ebook/dp/B005CDHZS0,The Detachment (John Rain Thrillers) [Kindle Edition],Barry Eisler,3.99,10.96,325,"John Rain is back. And “the most charismatic assassin since James Bond” (San Francisco Chronicle ) is up against his most formidable enemy yet: the nexus of political, military, media, and corporate factions known only as the Oligarchy. When legendary black ops veteran Colonel Scott “Hort” Horton tracks Rain down in Tokyo, Rain can’t resist the offer: a multi-million dollar payday for the “natural causes” demise of three ultra-high-profile targets who are dangerously close to launching a coup in America. But the opposition on this job is going to be too much for even Rain to pull it off alone. He’ll need a detachment of other deniable irregulars: his partner, the former Marine sniper, Dox. Ben Treven, a covert operator with ambivalent motives and conflicted loyalties. And Larison, a man with a hair trigger and a secret he’ll kill to protect. From the shadowy backstreets of Tokyo and Vienna, to the deceptive glitz and glamour of Los Angeles and Las Vegas, and finally to a Washington, D.C. in a permanent state of war, these four lone wolf killers will have to survive presidential hit teams, secret CIA prisons, and a national security state as obsessed with guarding its own secrets as it is with invading the privacy of the populace. But first, they’ll have to survive each other. The Detachment is what fans of Eisler, “one of the most talented and literary writers in the thriller genre” ( Chicago Sun-Times), have been waiting for: the worlds of the award-winning Rain series, and of the bestselling Fault Line and Inside Out, colliding in one explosive thriller as real as today’s headlines and as frightening as tomorrow’s.",big,Thomas & Mercer,English,Enabled,Enabled,Enabled,526,4
http://www.amazon.com/Affair-bonus-short-story-Second-ebook/dp/B004P8JPS6,The Affair (with bonus short story Second Son): A Jack Reacher Novel [Kindle Edition],Lee Child,7.99,2,417,"#1 NEW YORK TIMES BESTSELLER Everything starts somewhere. For elite military cop Jack Reacher, that somewhere was Carter Crossing, Mississippi, way back in 1997. A lonely railroad track. A crime scene. A cover-up. A young woman is dead, and solid evidence points to a soldier at a nearby military base. But that soldier has powerful friends in Washington. Reacher is ordered undercover to find out everything he can and then to vanish. But when he gets to Carter Crossing, Reacher meets local sheriff Elizabeth Deveraux, who has a thirst for justice and an appetite for secrets. Uncertain they can trust each other, they reluctantly join forces. Finding unexpected layers to the case, Reacher works to uncover the truth, while others try to bury it forever. The conspiracy threatens to shatter his faith in his mission—and turn him into a man to be feared. Don’t miss Lee Child’s short story “Second Son” and a sneak peek of his new novel, A Wanted Man, in the back of the book.",big,Delacorte Press,English,Enabled,Enabled,Not Enabled,1006,4
http://www.amazon.com/Full-Black-Thriller-Scot-Harvath-ebook/dp/B004G8QTZW,Full Black: A Thriller (Scot Harvath) [Kindle Edition],Brad Thor,8.54,1.45,496,"#1 New York Times bestselling author Brad Thor brings readers his darkest and most intriguing thriller yet—a terrifying story of espionage and betrayal—brilliantly paced with superb nonstop action. Born in the shadows and kept from heads of state, there are some missions so deadly, so sensitive, that they simply don’t exist. When one such mission goes horribly wrong, a wave of dramatic terrorist attacks is set in motion. Their goal: the complete and total collapse of the United States. With the CIA’s intelligence abilities hobbled, former Navy SEAL Team 6 member turned covert counterterrorism operative Scot Harvath launches an audacious plan to infiltrate the terrorists’ network and prevent one of the biggest threats the United States has ever faced. Simultaneously, a foreign wet work team has been sent to California. Their target: one of Hollywood’s most famous filmmakers. While working on a secret documentary project, movie producer Larry Salomon has unknowingly exposed one of the world’s wealthiest and most politically connected powerbrokers—a man with a radical anti-American agenda poised to plunge the nation into deadly, irreversible chaos. As the plots rocket to their pulse-pounding conclusion and the identities of the perpetrators are laid stunningly bare, Harvath will be left with only one means to save America. Unable to trust anyone, he will be forced to go Full Black. Intense and frighteningly realistic, FULL BLACK is, hands down, Brad Thor’s most riveting thriller to date.",big,Atria Books; Reprint edition,English,Not enabled,Enabled,Not Enabled,499,4
http://www.amazon.com/A-Death-Vienna-Daniel-Silva-ebook/dp/B00150K3O2,A Death in Vienna [Kindle Edition],Daniel Silva,7.99,2,424,Art restorer and sometime spy Gabriel Allon is sent to Vienna to investigate a bombing and uncovers a portrait of evil stretching across sixty years and thousands of lives-and into his own personal nightmares.,big,Signet,English,Enabled,Enabled,Not Enabled,217,4
http://www.amazon.com/The-Confessor-Gabriel-Allon-Novels-ebook/dp/B000OIZSLE,The Confessor (Gabriel Allon Novels) [Kindle Edition],Daniel Silva,8.54,1.45,424,"In Munich, a Jewish scholar is assassinated. In Venice, Mossad agent and art restorer Gabriel Allon receives the news, puts down his brushes, and leaves immediately. And at the Vatican, the new pope vows to uncover the truth about the church's response to the Holocaust-while a powerful cardinal plots his next move. Now, as Allon follows a trail of secrets and unthinkable deeds, the lives of millions are changed forever-and the life of one man becomes expendable...",big,Signet,English,Enabled,Enabled,Not Enabled,268,4
http://www.amazon.com/The-Messenger-Gabriel-Allon-Novels-ebook/dp/B000QUEHN0,The Messenger (Gabriel Allon Novels) [Kindle Edition],Daniel Silva,7.99,2,364,"The #1 national bestseller from the author of Prince of Fire On the trail of a deadly al-Qaeda operative, Gabriel Allon returns in a spellbinding story of deception, power, and revenge by the New York Times bestselling ""world-class practitioner of spy fiction"" ( Washington Post).",medium,Signet,English,Enabled,Enabled,Not Enabled,225,4
http://www.amazon.com/The-Little-Black-Book-Wine-ebook/dp/B004A14PII,The Little Black Book of Wine [Kindle Edition],Elizabeth Poyet,3,6.95,160,"The Little Black Book of Wine: A Simple Guide to the World of Wine serves up everything you need to know about wine, minus the pretense. Demystifies lingo and lore and teaches how to serve, preserve, store, and evaluate wines. Covers wine terms, developing your wine sense, types of grapes, and wines of France, Italy, Spain, Portugal, Germany, Austria, U.S., Australia, New Zealand, South Africa, Argentina, and Chile. It's a mini tour guide to wine country and beyond!",medium,Peter Pauper Press,English,Enabled,Enabled,Enabled,21,4
http://www.amazon.com/Bitters-Spirited-Cure-All-Cocktails-Formulas-ebook/dp/B004KPM12G,"Bitters: A Spirited History of a Classic Cure-All, with Cocktails, Recipes, and Formulas [Kindle Edition]",Brad Thomas Parsons,11.99,13,240,"Gone are the days when a lonely bottle of Angostura bitters held court behind the bar. A cocktail renaissance has swept across the country, inspiring in bartenders and their thirsty patrons a new fascination with the ingredients, techniques, and traditions that make the American cocktail so special. And few ingredients have as rich a history or serve as fundamental a role in our beverage heritage as bitters. Author and bitters enthusiast Brad Thomas Parsons traces the history of the world’s most storied elixir, from its earliest “snake oil” days to its near evaporation after Prohibition to its ascension as a beloved (and at times obsessed-over) ingredient on the contemporary bar scene. Parsons writes from the front lines of the bitters boom, where he has access to the best and boldest new brands and flavors, the most innovative artisanal producers, and insider knowledge of the bitters-making process. Whether you’re a professional looking to take your game to the next level or just a DIY-type interested in homemade potables, Bitters has a dozen recipes for customized blends--ranging from Apple to Coffee-Pecan to Root Beer bitters--as well as tips on sourcing ingredients and step-by-step instructions fit for amateur and seasoned food crafters alike. Also featured are more than seventy cocktail recipes that showcase bitters’ diversity and versatility: classics like the Manhattan (if you ever get one without bitters, send it back), old-guard favorites like the Martinez, contemporary drinks from Parsons’s own repertoire like the Shady Lane, plus one-of-a-kind libations from the country’s most pioneering bartenders. Last but not least, there is a full chapter on cooking with bitters, with a dozen recipes for sweet and savory bitters-infused dishes. Part recipe book, part project guide, part barman’s manifesto, Bitters is a celebration of good cocktails made well, and of the once-forgotten but blessedly rediscovered virtues of bitters.",big,Ten Speed Press; 1 edition,English,Enabled,Not Enabled,Not Enabled,70,4
http://www.amazon.com/Deadly-Stakes-Novel-Ali-Reynolds-ebook/dp/B008J4CHUK,Deadly Stakes: A Novel (Ali Reynolds) [Kindle Edition],J.A. Jance,8.34,1.65,384,"Former reporter Ali Reynolds finds herself working against the police to add up the clues that connect one frightened teenager, two dead bodies, and $300,000 . . . with the body count rising. Hired to investigate the grisly murder of a gold-digging divor­cée on behalf of the woman accused of the crime, Ali Reynolds is immediately drawn to the case of the secretive teenager who found the body. A. J. Sanders was in the Camp Verde desert to retrieve a mystery box buried by his absent father—a box that turns out to be filled with hundreds of thousands of dol­lars’ worth of poker chips. When a second body is found in the desert, it seems the three cases are more closely related than anyone could have imagined. Though Ali’s friends in the police department grow increasingly irritated by her involvement, Ali must stop a ruthless killer from claiming another victim . . . before she is lost in this game of deadly stakes.",big,Touchstone,English,Not enabled,Enabled,Not Enabled,247,4
http://www.amazon.com/Without-Due-Process-Beaumont-Novel-ebook/dp/B000JMKO9G,Without Due Process (J. P. Beaumont Novel) [Kindle Edition],J. A. Jance,8,1.99,384,"Top ten New York Times bestselling author J.A. Jance brings us another unforgettable mystery featuring Seattle detective J.P. Beaumont, who is fighting to save a frightened child from a brutal murderer. What kind of monster would break into a man′s home at night, then slaughter him and his family? The fact that the dead man was a model cop who was loved and respected by all only intensifies the horror. But the killer missed someone: a five-year-old boy who was hiding in the closet. Now word is being leaked out that the victim was ""dirty."" But Seattle P.D. Homicide Detective J.P. Beaumont isn′t about to let anyone drag a murdered friend′s reputation through the muck. And he′ll put his own life on the firing line on the gang-ruled streets to save a terrified child who knows too much to live.",big,William Morrow; Reissue edition,English,Enabled,Not Enabled,Not Enabled,39,4
http://www.amazon.com/Payment-Kind-J-Beaumont-Novel-ebook/dp/B000FC1TBM,Payment in Kind (J. P. Beaumont Novel) [Kindle Edition],J. A. Jance,6.64,3.35,384,"It looks like a classic crime of passion to Detective J.P Beaumont: two corpses found lovingly entwined in a broom closet of the Seattle School District building. The prime suspect, Pete Kelsey, admits his slain spouse was no novice at adultery, yet he swears he had nothing to do with the brutal deaths of the errant school official and her clergyman-turned-security guard companion. Beau believes him, but there's something the much sinned-upon widower's not telling—and that spells serious trouble still to come. Because the secret Pete's protecting is even hotter than extra-marital sex. . . and it could prove more lethal than murder.",big,William Morrow; Reissue edition,English,Enabled,Not Enabled,Not Enabled,44,4
http://www.amazon.com/Outlaw-Mountain-Joanna-Mystery-Mysteries-ebook/dp/B000FC137W,Outlaw Mountain: A Joanna Brady Mystery (Joanna Brady Mysteries) [Kindle Edition],J. A. Jance,3.99,6,384,"Alice Rogers, an elderly widow, is dead, found murdered in the Arizona desert. It's easy enough to pin the killing on the teens caught driving her car across the Mexican border, but Sheriff Brady isn't about to let it go at that. Alice was something of a free spirit, with a penchant for Scotch, the glitter of Las Vegas, and a romance with a man twenty years her junior. Her hot-tempered daughter Susan suspects Mom's boyfriend—her former handyman who moved in instead of moving on when he finished his handy work. Now Susan's furious at her brother Clete, the do-nothing mayor of Tombstone, blaming him for not protecting their inheritance by breaking up their mother's winter romance. Yet all is not as it appears to be, and Joanna is forced to put her personal life on hold to dig deeper into Alice's death, the lives of her greedy offspring, and the identity of her mysterious gentleman friend. And as the investigation gets sidetracked by ugly local land disputes, it takes some troublesome twists and turns, until Sheriff Brady finds herself wading through a murky morass of graft and corruption that may have given someone reason to kill—and kill again.",big,William Morrow; Reprint edition,English,Enabled,Not Enabled,Not Enabled,56,4
http://www.amazon.com/Tombstone-Courage-Joanna-Brady-Mysteries-ebook/dp/B000JMKO82,Tombstone Courage (Joanna Brady Mysteries) [Kindle Edition],J. A. Jance,6.64,3.35,416,"With grit, courage and dogged determination, Joanne challenged the status quo -- and won. Now, as newly elected Sheriff of Cochise County, Arizona, she must battle the prejudice and hostility of a mistrustful, male-dominated police force -- and solve a grisly double homicide that threatens to tear the sleepy desert community to pieces. For the two bodies baking in the harsh Southwestern sun are connected by sinister threads that reach back generations -- and by devastating family secrets of greed, hatred and shocking abuse that could destroy the innocent along with the guilty.",big,William Morrow; Reprint edition,English,Enabled,Not Enabled,Not Enabled,51,4
http://www.amazon.com/More-Perfect-Union-Beaumont-Novel-ebook/dp/B000JMKO8M,A More Perfect Union (J. P. Beaumont Novel) [Kindle Edition],J. A. Jance,5.69,4.3,352,"A shocking photo screamed from the front pages of the tabloids—the last moments of a life captured for all the world to see. The look of sheer terror eternally frozen on the face of the doomed woman indicated that her fatal fall from an upper story of an unfinished Seattle skyscraper was no desperate suicide—and that look will forever haunt Homicide Detective J.P. Beaumont. But his hunt for answers and justice is leading to more death, and to dark and terrible secrets scrupulously guarded by men of steel behind the locked doors of a powerful union that extracts its dues payments in blood.",big,William Morrow; Reprint edition,English,Enabled,Not Enabled,Not Enabled,36,4
http://www.amazon.com/Desert-Heat-Joanna-Brady-Mysteries-ebook/dp/B000FC11DS,Desert Heat (Joanna Brady Mysteries) [Kindle Edition],J. A. Jance,3.79,6.2,384,"A cop lies dying beneath the blistering Arizona sun—a local lawman who may well have become the next sheriff of Cochise County.?The police brass claim that Andy Brady was dirty, and that his shooting was a suicide attempt. Joanna Brady, his devoted wife and mother of their nine-year-old daughter, knows a cover-up when she hears one . . . and murder when she sees it. But her determined efforts to hunt down an assassin and clear her husband's name are placing Joanna and her surviving family in harm's way—because in the desert, the one thing more lethal than a rattler's bite . . . is the truth.",big,Avon; Reprint edition,English,Enabled,Enabled,Not Enabled,73,4
http://www.amazon.com/Fatal-Error-Novel-J-A-Jance-ebook/dp/B0043RSJP4,Fatal Error: A Novel [Kindle Edition],J.A. Jance,6.83,1.16,370,"New York Times bestselling author J.A. Jance delivers another pulse-pounding tale of suspense where no one is safe from a . . . FATAL ERROR. Ali Reynolds begins the summer thinking her most difficult challenge will be surviving a six-week- long course as the lone forty-something female at the Arizona Police Academy—not to mention taking over the 6:00 AM shift at her family’s restaurant while her parents enjoy a long overdue Caribbean cruise. However, when Brenda Riley, a colleague from Ali’s old news broadcasting days in California, shows up in town with an alcohol problem and an unlikely story about a missing fiancé, Ali reluctantly agrees to help. The man posing as Brenda’s fiancé is revealed to be Richard Lowensdale, a cyber-sociopath who has left a trail of broken hearts in his virtual wake. When he is viciously murdered, the women he once victimized are considered suspects. The police soon focus their investigation on Brenda, who is already known to have broken into Richard’s home and computer before vanishing without a trace. Attempting to clear her friend’s name, Ali is quickly drawn into a web of online intrigue that may lead to a real-world fatal error.",big,Touchstone; Reprint edition,English,Not enabled,Enabled,Not Enabled,86,3
http://www.amazon.com/Devils-Claw-Joanna-Mystery-Mysteries-ebook/dp/B000FC11EW,Devil's Claw: A Joanna Brady Mystery (Joanna Brady Mysteries) [Kindle Edition],J. A. Jance,3.99,6,416,"In the night-still canyons of the Arizona desert, a girl is on the run. Alone but for her beloved red-tailed hawk, she flees from the dark shadows of her young life, the horror she has witnessed…and the terror that now stalks her. New York Times bestselling author J.A. Jance returns with her eighth novel in the highly acclaimed Joanna Brady mystery series. Set against the backdrop of the modern west, this gripping tale finds Sheriff Brady juggling a precarious overload in both her personal and professional lives. About to be married, Joanna's facing a daughter turning twelve and going on twenty, a meddlesome mother micro-managing her wedding, and new in-laws arriving any day. The sudden death of her much-loved neighbor and handyman, Clayton Rhodes, creates further turmoil, leaving Joanna shocked, saddened, and the target of Clayton's irate and irrational daughter, who accuses the Sheriff's Department of covering up a possible murder. But amidst the uproar, the report of a homicide at Cochise Stronghold in the Dragoon Mountains quickly captures Joanna's full attention. An Indian woman has been found shot to death--a woman recently released from prision after serving time for the manslaughter killing of her husband. She is the mother of a missing fifteen-year-old, Lucy Ridder. The death at first appears to be a case of domestic rage finally exploding'and a troubled teen runaway may be a victim, or a cold-blooded killer. Yet as Joanna deals with the long-standing troubles of Clayton Rhodes' family and digs deeper into the mysterious life of Lucy and her family, she discovers that investigating family hostilities is leading her down a twisted trail of hatred, greed, and far-reaching consequences--and into a dangerous world where violence is the first response and long buried secrets are a reason to kill…or die. Once again, J.A. Jance delivers a gritty, deftly written thriller that unfolds on a vivid landscape of raw beauty and unrelenting danger. And, as always, Sheriff Joanna Brady brings the setting to life with the sensitivity, spirit, and intense passion for justice that makes Jance novels ring with authenticity.",big,William Morrow; Reissue edition,English,Enabled,Not Enabled,Not Enabled,63,4
http://www.amazon.com/Paradise-Lost-Joanna-Brady-Mysteries-ebook/dp/B000FC139K,Paradise Lost (Joanna Brady Mysteries) [Kindle Edition],J. A. Jance,4.74,5.25,432,"The New York Times bestselling J.A. Jance is back! Cochise County, Arizona, and Sheriff Joanna Brady faces her most personal and dangerous case when her daughter discovers a body in the Arizona wilderness. When Cochise County, Arizona, Sheriff Joanna Brady′s daughter Jenny goes off on a Memorial Day weekend girl scout camp-out in nearby Apache Pass, Joanna trusts that her 12-year-old daughter will behave. But with boy-crazy Dora Matthews as a tentmate, Jenny is seduced into taking a late night unauthorized hike into the wilderness where--instead of smoking a clandestine cigarette--she and Dora stumble upon the body of a murdered Phoenix woman. Knowing that her little girl will be traumatized by her experience, Joanna must balance concern for Jenny with the demands of her new marriage and possible bid for reelection. But when young Dora Matthews herself turns up dead two days later, Joanna′s concern turns to terror. For if Constance Haskell′s killer is murdering potential witnesses, Jenny may be next.",big,William Morrow,English,Enabled,Not Enabled,Not Enabled,62,4
http://www.amazon.com/Exit-Wounds-Joanna-Brady-Mysteries-ebook/dp/B000FC11NS,Exit Wounds (Joanna Brady Mysteries) [Kindle Edition],J. A. Jance,5.69,4.3,416,"The intense desert heat has brought horror to a small corner of the Southwest. A body lies lifeless in an airless trailer, surrounded by seventeen others. It is a crime unspeakable in its conception and execution—a nightmare strangely connected to a grisly slaughter in a neighboring state, where the corpses of two women are found tied up, naked, and gruesomely posed on a rancher's land. A day that started out hot has already turned blistering for Joanna Brady, the sheriff of Cochise County, Arizona, for terror has moved into her small town to stay. And the nightmare will not end until she uncovers the roots of a monstrous obsession buried somewhere in the most frightening dark shadows of the past.",big,William Morrow,English,Enabled,Not Enabled,Not Enabled,76,4
http://www.amazon.com/Dead-Rights-Joanna-Brady-Mysteries-ebook/dp/B000JMKO8C,Dead to Rights (Joanna Brady Mysteries) [Kindle Edition],J. A. Jance,4.99,5,384,"A woman is cruelly cut down in a remote corner of Arizona, killed on her nineteenth wedding anniversary by a drunk motorist.? A year later, the driver himself dies badly, and all suspicions point to the slain woman's still-grieving husband as his murderer. But the truth is rarely black and white in the long Southwestern shadows, and one law officer is not rushing to condemn the tragic widower so quickly: Joanna Brady, Sheriff of Cochise County. Brady's convictions, however, are leading her on a twisted trail through inhospitable country—and setting her on a path that will bring her face-to-face with cold, calculating death in the high, lonely desert.",big,William Morrow; Reprint edition,English,Enabled,Not Enabled,Not Enabled,46,4
http://www.amazon.com/Dead-Wrong-Joanna-Brady-Mysteries-ebook/dp/B000TKHOKU,Dead Wrong (Joanna Brady Mysteries) [Kindle Edition],J. A. Jance,5.69,4.3,464,"Juggling a family and a career has never been easy for Cochise County Sheriff Joanna Brady. Now the impending birth of her second child only adds to her burden, especially when two brutal crimes fall under her jurisdiction. A corpse is discovered in the Arizona desert with the fingers severed from both hands—the body of an ex-con who served twenty years for a murder he claimed not to remember. Soon after, one of Joanna's female officers is savagely assaulted and left for dead while on an unauthorized stakeout. Since the victim is one of their own, the department directs the bulk of its resources toward finding her attacker. But the desert slaying haunts Joanna as well, and neither her pregnancy nor family concerns will keep her from doing her duty, no matter how perilous. Because justice must be served. And enforcing the law has become more than what Joanna Brady does—it's what she is.",big,William Morrow,English,Enabled,Enabled,Not Enabled,91,4
http://www.amazon.com/Edge-Evil-J-A-Jance-ebook/dp/B000FCKM38,Edge of Evil [Kindle Edition],J. A. Jance,4.74,5.25,400,"The end of her high-profile broadcasting career came too soon for TV journalist Alison Reynolds—bounced off the air by executives who wanted a ""younger face."" With a divorce from her cheating husband of ten years also pending, there is nothing keeping her in L.A. any longer. Cut loose from her moorings, Ali is summoned back home to Sedona, Arizona, by the death of a childhood friend. Once there she seeks solace in the comforting rhythms of her parents' diner, the Sugarloaf Café, and launches an on-line blog as therapy for others who have been similarly cut loose. But when threatening posts begin appearing, Ali finds out that running a blog is far more up-close and personal than sitting behind a news desk. And far more dangerous. Suddenly something dark and deadly is swirling around her life . . . and a killer may be hunting her next.",big,William Morrow; Reissue edition,English,Enabled,Not Enabled,Not Enabled,77,3
http://www.amazon.com/Judgment-Call-Joanna-Brady-Mysteries-ebook/dp/B0073FTLN2,Judgment Call (Joanna Brady Mysteries) [Kindle Edition],J. A. Jance,5.99,4,401,"The New York Times bestselling master of mystery and suspense, J.A. Jance—whom the Chattanooga Times ranks “among the best, if not the best”—brings back her enormously popular series protagonist, Cochise County Sheriff Joanna Brady. With Judgment Call, Jance achieves a new high in crime fiction, as Brady wrestles with her conflicting roles of law officer and mother when her daughter discovers the murdered body of the local high school principal, and the ensuing investigation reveals secrets no parent wants to hear. At once a breathtaking recreation of the rugged landscape of the American Southwest, a moving story of a mother’s concerns for her endangered child, and thrilling masterwork of brutal crime and expert detection, Judgment Call is prime J.A. Jance, a treat for anyone who loves a good cop story wrapped around a superior family drama.",big,William Morrow,English,Enabled,Enabled,Not Enabled,398,4
http://www.amazon.com/Minor-Possession-J-Beaumont-Novel-ebook/dp/B000JMKOAA,Minor in Possession (J. P. Beaumont Novel) [Kindle Edition],J. A. Jance,6.64,3.35,384,"A gripping story of buried truths, deceit, and sudden, brutal death from the New York Times bestselling author of Long Time Gone. All manner of sinners and sufferers come to the rehab ranch in Arizona when they hit rock bottom. For Seattle detective J.P. Beaumont, there is a deeper level of Hell here: being forced to room with teenage drug dealer Joey Rothman. An all-around punk, Joey deserves neither pity nor tears—until he is murdered by a bullet fired from Beaumont's gun. Someone has set Beau up brilliantly for a long and terrifying fall, dragging the alcoholic ex-cop into a conspiracy of blood and lies that could cost him his freedom . . . and his life.",big,William Morrow; Reprint edition,English,Enabled,Not Enabled,Not Enabled,43,4
http://www.amazon.com/Trial-By-Fury-Beaumont-Novel-ebook/dp/B000JMKO7I,Trial By Fury (J. P. Beaumont Novel) [Kindle Edition],J. A. Jance,5.69,4.3,384,"The dead body discovered in a Seattle dumpster was shocking enough—but equally disturbing was the manner of death. The victim, a high school coach, had been lynched, leaving behind a very pregnant wife to grieve over his passing, and to wonder what dark secrets he took to his grave. A Homicide detective with twenty years on the job, J.P. Beaumont knows this case is a powder keg and he fears where this investigation will lead him. Because the answers lie on the extreme lethal edge of passion and hate, where the wrong kind of love can breed the most terrible brand of justice.",big,William Morrow; Reprint edition,English,Enabled,Not Enabled,Not Enabled,41,4
http://www.amazon.com/Caribbean-Moon-Manny-Williams-Thriller-ebook/dp/B004U2UPOK,"Caribbean Moon (A Manny Williams Thriller, Book One) [Kindle Edition]",Rick Murcer,0.99,12,347,"***Updated Edition as of Sept. 26, 2012*** Small-town detective/workaholic, Manny Williams, is thrilled with the prospect of finally taking the long-awaited vacation he had promised his wife, Louise. The couple’s exotic getaway begins in sunny San Juan, Puerto Rico, by attending the June wedding of a fellow Lansing police officer, followed with an incredible week-long Southern Caribbean cruise on the glamorous Ocean Duchess. Tropical paradise appears to be a perfect recipe for desperately needed R and R...until the first dead body. A bizarre, seemingly random murder in their posh San Juan Hotel, and the heinous cruise ship deaths of two of Lansing’s law enforcement family, brings Manny, and his unique skills, out of cruise mode and head-long into the FBI-led investigation. Manny soon discovers that in this killer’s twisted perception nothing is off limits, prompting a race against time that could cost him everything. If you like edge-of-your-seat thrillers laced with humor, you'll love this! Caribbean Moon: ""A new standard has been set for thrillers. In Rick Murcer's debut novel, Caribbean Moon, he's mixed the perfect ingredients to lock in readers, starting with the opening witty banter between Manny and Sophie. From there, the book takes off like a run-away roller coaster. Murcer knows just when to slow the pace and when to hit the gas. He's created a twisted mystery, with infectious characters and an unfathomable ending. Manny Williams might be the new Jedi of investigators, and Murcer is a Spielberg-like creative powerhouse. Caribbean Moon is absolutely magnetic!"" John W. Mefford, Best-selling suspense author of COMMITTED",big,Murcer Press; Updated Edition 9-26-12 edition,English,Enabled,Enabled,Enabled,537,3
http://www.amazon.com/The-Abbey-Rashid-Chris-Culver-ebook/dp/B004M18ZRS,The Abbey (Ash Rashid) [Kindle Edition],Chris Culver,2.99,7,285,"Ash Rashid is a former homicide detective who can't stand the thought of handling another death investigation. In another year, he'll be out of the department completely. That's the plan, at least, until his niece's body is found in the guest home of one of his city's most wealthy citizens. The coroner calls it an overdose, but the case doesn't add up. Against orders, Ash launches an investigation to find his niece's murderer, but the longer he searches, the more entangled he becomes in a case that hits increasingly close to home. If he doesn't solve it fast, his niece won't be the only family member he has to bury.",big,,English,Enabled,Enabled,Enabled,682,4
http://www.amazon.com/Dismissed-Prejudice-J-Beaumont-Novel-ebook/dp/B000JMKO9Q,Dismissed with Prejudice (J. P. Beaumont Novel) [Kindle Edition],J. A. Jance,5.69,4.3,388,"Top ten New York Times bestselling author J.A. Jance′s classic tale of suspense featuring Seattle detective J.P. Beaumont and his desperate race to track down a twisted killer. Japanese businessman Tadeo Kurobashi had many passions, including computers, poetry, money, and Samurai lore. So his suicide method of choice would naturally be the ancient art of seppuku - what the uninitiated call ⧡ra-kiri.⟂ut despite the bloody Samurai sword Kurobashi clutches tightly in his lifeless hand, Seattle detective J.P. Beaumont senses the dead software magnate played a less active role in his own demise. Because glaring errors have been made in the time-honoured Asian death ritual - which has Beau looking for someone with a less traditional passion䥯r cold-blooded homicide.",big,William Morrow; Reprint edition,English,Enabled,Not Enabled,Not Enabled,35,4
